"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"46","RT @faisalislam: LA Times final projection puts Clinton on 352 seats - 20 more than Obama 2012 ...its polls had been better for Trump https…",FALSE,0,NA,2016-11-07 07:49:47,FALSE,NA,"795533693658038272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drgmlennox",94,TRUE,FALSE,NA,NA,"Scotland, UK. ","en","http://pbs.twimg.com/profile_images/767120339646107649/Q1tmCXqK_normal.jpg"
"47","RT @nytimes: Nicaraguan Officials Say President Wins 3rd Consecutive Term https://t.co/dJfUUWqsfR",FALSE,0,NA,2016-11-07 07:49:46,FALSE,NA,"795533690310979584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","filafresh",22,TRUE,FALSE,NA,NA,"Screwston, Texas","en","http://pbs.twimg.com/profile_images/723367892079628289/xLDrtRsz_normal.jpg"
"48","RT @cher: SCUM. WHO IS RIGGING THE ELECTION NOW https://t.co/NZRmpmuGYj",FALSE,0,NA,2016-11-07 07:49:46,FALSE,NA,"795533689878966273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jillsey11",1541,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/788949191640821760/3n5WFGAj_normal.jpg"
"49","RT @nytimes: Nicaraguan Officials Say President Wins 3rd Consecutive Term https://t.co/dJfUUWqsfR",FALSE,0,NA,2016-11-07 07:49:46,FALSE,NA,"795533687299473408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xplane93",22,TRUE,FALSE,NA,NA,"Chamonix-Mont-Blanc, France","fr","http://pbs.twimg.com/profile_images/465428046405591040/V5Edoxfv_normal.jpeg"
"50","Google’s latest Doodle reminds everyone to get out and vote on Tuesday #ThisJustIn https://t.co/Ms9ZcVJNYH",FALSE,0,NA,2016-11-07 07:49:43,FALSE,NA,"795533675630915584",NA,"<a href=""http://www.thisjust.in"" rel=""nofollow"">This Just In Tweets</a>","ThisJustTweets",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/774636046982184960/nR-2jRj7_normal.jpg"
"51","RT @RealFKNNews: The Truth Perspective: 2016 US Presidential Election: The American Dream Turns American Nightmare - https://t.co/2t3XbEkKh…",FALSE,0,NA,2016-11-07 07:49:42,FALSE,NA,"795533672380321799",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","iamProvincetown",2,TRUE,FALSE,NA,NA,"Cape Cod, North Truro","en","http://pbs.twimg.com/profile_images/59200130/ewa-portrait_normal.jpg"
"52","RT @CNN: What will we remember from the 2016 presidential race? CNN has you covered for Election night in America. ������������ https://t.co/engtS8wk…",FALSE,0,NA,2016-11-07 07:49:42,FALSE,NA,"795533670979289088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","meryl19891207",421,TRUE,FALSE,NA,NA,"Hong Kong,中国香港","zh-cn","http://pbs.twimg.com/profile_images/788976810222428160/1OQEgc35_normal.jpg"
"53","16 battlegrounds that will decide the election https://t.co/IVlF2UK7B2",FALSE,0,NA,2016-11-07 07:49:42,FALSE,NA,"795533670648082432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Oleg_Lishenko",0,FALSE,FALSE,NA,NA,"Israel","en","http://pbs.twimg.com/profile_images/542313357/Untitled-1_normal.jpg"
"54","RT @DavidJo52951945: I can't believe the FBI have cleared Clinton, this absolutely stinks https://t.co/7z7OWu6wbB",FALSE,0,NA,2016-11-07 07:49:40,FALSE,NA,"795533666000764929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","73_janey",35,TRUE,FALSE,NA,NA,"England","en-gb","http://pbs.twimg.com/profile_images/793419748642066432/LJSynL1J_normal.jpg"
"55","RT @faisalislam: LA Times final projection puts Clinton on 352 seats - 20 more than Obama 2012 ...its polls had been better for Trump https…",FALSE,0,NA,2016-11-07 07:49:38,FALSE,NA,"795533654160265216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Awifefirst",94,TRUE,FALSE,NA,NA,"Home","en","http://pbs.twimg.com/profile_images/728699842545979393/3oM-lxID_normal.jpg"
